,DMDUNIT,LOC,STARTDATE,WEEK,SALES,Date,Normalized
38051,G1420,G1420_L0,2016-06-11,73,3.0,2017-11-04,0.12
38578,G1420,G1420_L0,2016-06-11,74,4.0,2017-11-11,0.16
39105,G1420,G1420_L0,2016-06-11,75,4.0,2017-11-18,0.16
39632,G1420,G1420_L0,2016-06-11,76,9.0,2017-11-25,0.36
40159,G1420,G1420_L0,2016-06-11,77,8.0,2017-12-02,0.32
40686,G1420,G1420_L0,2016-06-11,78,5.0,2017-12-09,0.2
41213,G1420,G1420_L0,2016-06-11,79,9.0,2017-12-16,0.36
41740,G1420,G1420_L0,2016-06-11,80,11.0,2017-12-23,0.44
42267,G1420,G1420_L0,2016-06-11,81,2.0,2017-12-30,0.08
42794,G1420,G1420_L0,2016-06-11,82,7.0,2018-01-06,0.28
43321,G1420,G1420_L0,2016-06-11,83,2.0,2018-01-13,0.08
43848,G1420,G1420_L0,2016-06-11,84,6.0,2018-01-20,0.24
44375,G1420,G1420_L0,2016-06-11,85,5.0,2018-01-27,0.2
44902,G1420,G1420_L0,2016-06-11,86,4.0,2018-02-03,0.16
45429,G1420,G1420_L0,2016-06-11,87,6.0,2018-02-10,0.24
45956,G1420,G1420_L0,2016-06-11,88,6.0,2018-02-17,0.24
46483,G1420,G1420_L0,2016-06-11,89,4.0,2018-02-24,0.16
47010,G1420,G1420_L0,2016-06-11,90,6.0,2018-03-03,0.24
47537,G1420,G1420_L0,2016-06-11,91,7.0,2018-03-10,0.28
48064,G1420,G1420_L0,2016-06-11,92,5.0,2018-03-17,0.2
48591,G1420,G1420_L0,2016-06-11,93,0.0,2018-03-24,0.0
49118,G1420,G1420_L0,2016-06-11,94,5.0,2018-03-31,0.2
49645,G1420,G1420_L0,2016-06-11,95,8.0,2018-04-07,0.32
50172,G1420,G1420_L0,2016-06-11,96,3.0,2018-04-14,0.12
50699,G1420,G1420_L0,2016-06-11,97,4.0,2018-04-21,0.16
51226,G1420,G1420_L0,2016-06-11,98,4.0,2018-04-28,0.16
51753,G1420,G1420_L0,2016-06-11,99,8.0,2018-05-05,0.32
52280,G1420,G1420_L0,2016-06-11,100,4.0,2018-05-12,0.16
52807,G1420,G1420_L0,2016-06-11,101,4.0,2018-05-19,0.16
53334,G1420,G1420_L0,2016-06-11,102,6.0,2018-05-26,0.24
53861,G1420,G1420_L0,2016-06-11,103,13.0,2018-06-02,0.52
54388,G1420,G1420_L0,2016-06-11,104,9.0,2018-06-09,0.36
108,G1420,G1420_L1,2016-06-11,1,74.0,2016-06-18,0.5565217391304348
635,G1420,G1420_L1,2016-06-11,2,77.0,2016-06-25,0.5826086956521739
1162,G1420,G1420_L1,2016-06-11,3,125.0,2016-07-02,1.0
1689,G1420,G1420_L1,2016-06-11,4,119.0,2016-07-09,0.9478260869565217
2216,G1420,G1420_L1,2016-06-11,5,121.0,2016-07-16,0.9652173913043478
2743,G1420,G1420_L1,2016-06-11,6,103.0,2016-07-23,0.808695652173913
3270,G1420,G1420_L1,2016-06-11,7,107.0,2016-07-30,0.8434782608695652
3797,G1420,G1420_L1,2016-06-11,8,124.0,2016-08-06,0.991304347826087
4324,G1420,G1420_L1,2016-06-11,9,114.0,2016-08-13,0.9043478260869565
4851,G1420,G1420_L1,2016-06-11,10,120.0,2016-08-20,0.9565217391304348
5378,G1420,G1420_L1,2016-06-11,11,97.0,2016-08-27,0.7565217391304347
5905,G1420,G1420_L1,2016-06-11,12,47.0,2016-09-03,0.3217391304347826
6432,G1420,G1420_L1,2016-06-11,13,38.0,2016-09-10,0.24347826086956523
6959,G1420,G1420_L1,2016-06-11,14,34.0,2016-09-17,0.20869565217391303
7486,G1420,G1420_L1,2016-06-11,15,38.0,2016-09-24,0.24347826086956523
8013,G1420,G1420_L1,2016-06-11,16,27.0,2016-10-01,0.14782608695652175
8540,G1420,G1420_L1,2016-06-11,17,41.0,2016-10-08,0.26956521739130435
9067,G1420,G1420_L1,2016-06-11,18,21.0,2016-10-15,0.09565217391304348
9594,G1420,G1420_L1,2016-06-11,19,27.0,2016-10-22,0.14782608695652175
10121,G1420,G1420_L1,2016-06-11,20,32.0,2016-10-29,0.19130434782608696
10648,G1420,G1420_L1,2016-06-11,21,18.0,2016-11-05,0.06956521739130435
11175,G1420,G1420_L1,2016-06-11,22,22.0,2016-11-12,0.10434782608695652
11702,G1420,G1420_L1,2016-06-11,23,26.0,2016-11-19,0.1391304347826087
12229,G1420,G1420_L1,2016-06-11,24,24.0,2016-11-26,0.12173913043478261
12756,G1420,G1420_L1,2016-06-11,25,29.0,2016-12-03,0.16521739130434782
13283,G1420,G1420_L1,2016-06-11,26,25.0,2016-12-10,0.13043478260869565
13810,G1420,G1420_L1,2016-06-11,27,37.0,2016-12-17,0.23478260869565218
14337,G1420,G1420_L1,2016-06-11,28,94.0,2016-12-24,0.7304347826086957
14864,G1420,G1420_L1,2016-06-11,29,51.0,2016-12-31,0.3565217391304348
15391,G1420,G1420_L1,2016-06-11,30,18.0,2017-01-07,0.06956521739130435
15918,G1420,G1420_L1,2016-06-11,31,21.0,2017-01-14,0.09565217391304348
16445,G1420,G1420_L1,2016-06-11,32,15.0,2017-01-21,0.043478260869565216
16972,G1420,G1420_L1,2016-06-11,33,36.0,2017-01-28,0.22608695652173913
17499,G1420,G1420_L1,2016-06-11,34,50.0,2017-02-04,0.34782608695652173
18026,G1420,G1420_L1,2016-06-11,35,59.0,2017-02-11,0.4260869565217391
18553,G1420,G1420_L1,2016-06-11,36,53.0,2017-02-18,0.3739130434782609
19080,G1420,G1420_L1,2016-06-11,37,55.0,2017-02-25,0.391304347826087
19607,G1420,G1420_L1,2016-06-11,38,62.0,2017-03-04,0.45217391304347826
20134,G1420,G1420_L1,2016-06-11,39,63.0,2017-03-11,0.4608695652173913
20661,G1420,G1420_L1,2016-06-11,40,67.0,2017-03-18,0.4956521739130435
21188,G1420,G1420_L1,2016-06-11,41,58.0,2017-03-25,0.41739130434782606
21715,G1420,G1420_L1,2016-06-11,42,63.0,2017-04-01,0.4608695652173913
22242,G1420,G1420_L1,2016-06-11,43,75.0,2017-04-08,0.5652173913043478
22769,G1420,G1420_L1,2016-06-11,44,80.0,2017-04-15,0.6086956521739131
23296,G1420,G1420_L1,2016-06-11,45,88.0,2017-04-22,0.6782608695652174
23823,G1420,G1420_L1,2016-06-11,46,76.0,2017-04-29,0.5739130434782609
24350,G1420,G1420_L1,2016-06-11,47,29.0,2017-05-06,0.16521739130434782
24877,G1420,G1420_L1,2016-06-11,48,36.0,2017-05-13,0.22608695652173913
25404,G1420,G1420_L1,2016-06-11,49,39.0,2017-05-20,0.25217391304347825
25931,G1420,G1420_L1,2016-06-11,50,31.0,2017-05-27,0.1826086956521739
26458,G1420,G1420_L1,2016-06-11,51,33.0,2017-06-03,0.2
26985,G1420,G1420_L1,2016-06-11,52,33.0,2017-06-10,0.2
27512,G1420,G1420_L1,2016-06-11,53,34.0,2017-06-17,0.20869565217391303
28039,G1420,G1420_L1,2016-06-11,54,34.0,2017-06-24,0.20869565217391303
28566,G1420,G1420_L1,2016-06-11,55,41.0,2017-07-01,0.26956521739130435
29093,G1420,G1420_L1,2016-06-11,56,32.0,2017-07-08,0.19130434782608696
29620,G1420,G1420_L1,2016-06-11,57,31.0,2017-07-15,0.1826086956521739
30147,G1420,G1420_L1,2016-06-11,58,38.0,2017-07-22,0.24347826086956523
30674,G1420,G1420_L1,2016-06-11,59,30.0,2017-07-29,0.17391304347826086
31201,G1420,G1420_L1,2016-06-11,60,44.0,2017-08-05,0.2956521739130435
31728,G1420,G1420_L1,2016-06-11,61,49.0,2017-08-12,0.3391304347826087
32255,G1420,G1420_L1,2016-06-11,62,39.0,2017-08-19,0.25217391304347825
32782,G1420,G1420_L1,2016-06-11,63,32.0,2017-08-26,0.19130434782608696
33309,G1420,G1420_L1,2016-06-11,64,25.0,2017-09-02,0.13043478260869565
33836,G1420,G1420_L1,2016-06-11,65,24.0,2017-09-09,0.12173913043478261
34363,G1420,G1420_L1,2016-06-11,66,33.0,2017-09-16,0.2
34890,G1420,G1420_L1,2016-06-11,67,27.0,2017-09-23,0.14782608695652175
35417,G1420,G1420_L1,2016-06-11,68,27.0,2017-09-30,0.14782608695652175
35944,G1420,G1420_L1,2016-06-11,69,25.0,2017-10-07,0.13043478260869565
36471,G1420,G1420_L1,2016-06-11,70,22.0,2017-10-14,0.10434782608695652
36998,G1420,G1420_L1,2016-06-11,71,26.0,2017-10-21,0.1391304347826087
37525,G1420,G1420_L1,2016-06-11,72,21.0,2017-10-28,0.09565217391304348
38052,G1420,G1420_L1,2016-06-11,73,23.0,2017-11-04,0.11304347826086956
38579,G1420,G1420_L1,2016-06-11,74,22.0,2017-11-11,0.10434782608695652
39106,G1420,G1420_L1,2016-06-11,75,16.0,2017-11-18,0.05217391304347826
39633,G1420,G1420_L1,2016-06-11,76,20.0,2017-11-25,0.08695652173913043
40160,G1420,G1420_L1,2016-06-11,77,27.0,2017-12-02,0.14782608695652175
40687,G1420,G1420_L1,2016-06-11,78,33.0,2017-12-09,0.2
41214,G1420,G1420_L1,2016-06-11,79,52.0,2017-12-16,0.3652173913043478
41741,G1420,G1420_L1,2016-06-11,80,55.0,2017-12-23,0.391304347826087
42268,G1420,G1420_L1,2016-06-11,81,20.0,2017-12-30,0.08695652173913043
42795,G1420,G1420_L1,2016-06-11,82,21.0,2018-01-06,0.09565217391304348
43322,G1420,G1420_L1,2016-06-11,83,15.0,2018-01-13,0.043478260869565216
43849,G1420,G1420_L1,2016-06-11,84,10.0,2018-01-20,0.0
44376,G1420,G1420_L1,2016-06-11,85,15.0,2018-01-27,0.043478260869565216
44903,G1420,G1420_L1,2016-06-11,86,26.0,2018-02-03,0.1391304347826087
45430,G1420,G1420_L1,2016-06-11,87,26.0,2018-02-10,0.1391304347826087
45957,G1420,G1420_L1,2016-06-11,88,27.0,2018-02-17,0.14782608695652175
46484,G1420,G1420_L1,2016-06-11,89,21.0,2018-02-24,0.09565217391304348
47011,G1420,G1420_L1,2016-06-11,90,26.0,2018-03-03,0.1391304347826087
47538,G1420,G1420_L1,2016-06-11,91,18.0,2018-03-10,0.06956521739130435
48065,G1420,G1420_L1,2016-06-11,92,22.0,2018-03-17,0.10434782608695652
48592,G1420,G1420_L1,2016-06-11,93,25.0,2018-03-24,0.13043478260869565
49119,G1420,G1420_L1,2016-06-11,94,24.0,2018-03-31,0.12173913043478261
49646,G1420,G1420_L1,2016-06-11,95,23.0,2018-04-07,0.11304347826086956
50173,G1420,G1420_L1,2016-06-11,96,26.0,2018-04-14,0.1391304347826087
50700,G1420,G1420_L1,2016-06-11,97,29.0,2018-04-21,0.16521739130434782
51227,G1420,G1420_L1,2016-06-11,98,27.0,2018-04-28,0.14782608695652175
51754,G1420,G1420_L1,2016-06-11,99,29.0,2018-05-05,0.16521739130434782
52281,G1420,G1420_L1,2016-06-11,100,37.0,2018-05-12,0.23478260869565218
52808,G1420,G1420_L1,2016-06-11,101,26.0,2018-05-19,0.1391304347826087
53335,G1420,G1420_L1,2016-06-11,102,34.0,2018-05-26,0.20869565217391303
53862,G1420,G1420_L1,2016-06-11,103,20.0,2018-06-02,0.08695652173913043
54389,G1420,G1420_L1,2016-06-11,104,18.0,2018-06-09,0.06956521739130435
109,G1420,G1420_L2,2016-06-11,1,81.0,2016-06-18,0.07412060301507538
636,G1420,G1420_L2,2016-06-11,2,127.0,2016-06-25,0.13190954773869346
1163,G1420,G1420_L2,2016-06-11,3,141.0,2016-07-02,0.14949748743718594
1690,G1420,G1420_L2,2016-06-11,4,151.0,2016-07-09,0.1620603015075377
2217,G1420,G1420_L2,2016-06-11,5,161.0,2016-07-16,0.17462311557788945
2744,G1420,G1420_L2,2016-06-11,6,178.0,2016-07-23,0.19597989949748743
3271,G1420,G1420_L2,2016-06-11,7,162.0,2016-07-30,0.17587939698492464
3798,G1420,G1420_L2,2016-06-11,8,205.0,2016-08-06,0.22989949748743718
4325,G1420,G1420_L2,2016-06-11,9,156.0,2016-08-13,0.16834170854271358
4852,G1420,G1420_L2,2016-06-11,10,155.0,2016-08-20,0.1670854271356784
5379,G1420,G1420_L2,2016-06-11,11,124.0,2016-08-27,0.12814070351758794
5906,G1420,G1420_L2,2016-06-11,12,56.0,2016-09-03,0.04271356783919598
6433,G1420,G1420_L2,2016-06-11,13,61.0,2016-09-10,0.048994974874371856
6960,G1420,G1420_L2,2016-06-11,14,48.0,2016-09-17,0.032663316582914576
7487,G1420,G1420_L2,2016-06-11,15,46.0,2016-09-24,0.03015075376884422
8014,G1420,G1420_L2,2016-06-11,16,38.0,2016-10-01,0.020100502512562814
8541,G1420,G1420_L2,2016-06-11,17,49.0,2016-10-08,0.03391959798994975
9068,G1420,G1420_L2,2016-06-11,18,46.0,2016-10-15,0.03015075376884422
9595,G1420,G1420_L2,2016-06-11,19,30.0,2016-10-22,0.010050251256281407
10122,G1420,G1420_L2,2016-06-11,20,41.0,2016-10-29,0.02386934673366834
10649,G1420,G1420_L2,2016-06-11,21,30.0,2016-11-05,0.010050251256281407
11176,G1420,G1420_L2,2016-06-11,22,30.0,2016-11-12,0.010050251256281407
11703,G1420,G1420_L2,2016-06-11,23,29.0,2016-11-19,0.008793969849246231
12230,G1420,G1420_L2,2016-06-11,24,30.0,2016-11-26,0.010050251256281407
12757,G1420,G1420_L2,2016-06-11,25,35.0,2016-12-03,0.016331658291457288
13284,G1420,G1420_L2,2016-06-11,26,49.0,2016-12-10,0.03391959798994975
13811,G1420,G1420_L2,2016-06-11,27,50.0,2016-12-17,0.035175879396984924
14338,G1420,G1420_L2,2016-06-11,28,140.0,2016-12-24,0.14824120603015076
14865,G1420,G1420_L2,2016-06-11,29,61.0,2016-12-31,0.048994974874371856
15392,G1420,G1420_L2,2016-06-11,30,32.0,2017-01-07,0.01256281407035176
15919,G1420,G1420_L2,2016-06-11,31,34.0,2017-01-14,0.01507537688442211
16446,G1420,G1420_L2,2016-06-11,32,30.0,2017-01-21,0.010050251256281407
16973,G1420,G1420_L2,2016-06-11,33,70.0,2017-01-28,0.06030150753768844
17500,G1420,G1420_L2,2016-06-11,34,100.0,2017-02-04,0.09798994974874371
18027,G1420,G1420_L2,2016-06-11,35,89.0,2017-02-11,0.08417085427135679
18554,G1420,G1420_L2,2016-06-11,36,91.0,2017-02-18,0.08668341708542714
19081,G1420,G1420_L2,2016-06-11,37,125.0,2017-02-25,0.12939698492462312
19608,G1420,G1420_L2,2016-06-11,38,102.0,2017-03-04,0.10050251256281408
20135,G1420,G1420_L2,2016-06-11,39,107.0,2017-03-11,0.10678391959798995
20662,G1420,G1420_L2,2016-06-11,40,94.0,2017-03-18,0.09045226130653267
21189,G1420,G1420_L2,2016-06-11,41,818.0,2017-03-25,1.0
21716,G1420,G1420_L2,2016-06-11,42,119.0,2017-04-01,0.12185929648241206
22243,G1420,G1420_L2,2016-06-11,43,116.0,2017-04-08,0.11809045226130653
22770,G1420,G1420_L2,2016-06-11,44,89.0,2017-04-15,0.08417085427135679
23297,G1420,G1420_L2,2016-06-11,45,134.0,2017-04-22,0.1407035175879397
23824,G1420,G1420_L2,2016-06-11,46,98.0,2017-04-29,0.09547738693467336
24351,G1420,G1420_L2,2016-06-11,47,34.0,2017-05-06,0.01507537688442211
24878,G1420,G1420_L2,2016-06-11,48,45.0,2017-05-13,0.028894472361809045
25405,G1420,G1420_L2,2016-06-11,49,47.0,2017-05-20,0.031407035175879394
25932,G1420,G1420_L2,2016-06-11,50,56.0,2017-05-27,0.04271356783919598
26459,G1420,G1420_L2,2016-06-11,51,40.0,2017-06-03,0.022613065326633167
26986,G1420,G1420_L2,2016-06-11,52,50.0,2017-06-10,0.035175879396984924
27513,G1420,G1420_L2,2016-06-11,53,66.0,2017-06-17,0.05527638190954774
28040,G1420,G1420_L2,2016-06-11,54,53.0,2017-06-24,0.038944723618090454
28567,G1420,G1420_L2,2016-06-11,55,44.0,2017-07-01,0.02763819095477387
29094,G1420,G1420_L2,2016-06-11,56,56.0,2017-07-08,0.04271356783919598
29621,G1420,G1420_L2,2016-06-11,57,47.0,2017-07-15,0.031407035175879394
30148,G1420,G1420_L2,2016-06-11,58,45.0,2017-07-22,0.028894472361809045
30675,G1420,G1420_L2,2016-06-11,59,59.0,2017-07-29,0.04648241206030151
31202,G1420,G1420_L2,2016-06-11,60,45.0,2017-08-05,0.028894472361809045
31729,G1420,G1420_L2,2016-06-11,61,60.0,2017-08-12,0.04773869346733668
32256,G1420,G1420_L2,2016-06-11,62,60.0,2017-08-19,0.04773869346733668
32783,G1420,G1420_L2,2016-06-11,63,44.0,2017-08-26,0.02763819095477387
33310,G1420,G1420_L2,2016-06-11,64,41.0,2017-09-02,0.02386934673366834
33837,G1420,G1420_L2,2016-06-11,65,38.0,2017-09-09,0.020100502512562814
34364,G1420,G1420_L2,2016-06-11,66,37.0,2017-09-16,0.018844221105527637
34891,G1420,G1420_L2,2016-06-11,67,47.0,2017-09-23,0.031407035175879394
35418,G1420,G1420_L2,2016-06-11,68,40.0,2017-09-30,0.022613065326633167
35945,G1420,G1420_L2,2016-06-11,69,36.0,2017-10-07,0.017587939698492462
36472,G1420,G1420_L2,2016-06-11,70,52.0,2017-10-14,0.03768844221105527
36999,G1420,G1420_L2,2016-06-11,71,49.0,2017-10-21,0.03391959798994975
37526,G1420,G1420_L2,2016-06-11,72,38.0,2017-10-28,0.020100502512562814
38053,G1420,G1420_L2,2016-06-11,73,27.0,2017-11-04,0.00628140703517588
38580,G1420,G1420_L2,2016-06-11,74,29.0,2017-11-11,0.008793969849246231
39107,G1420,G1420_L2,2016-06-11,75,34.0,2017-11-18,0.01507537688442211
39634,G1420,G1420_L2,2016-06-11,76,36.0,2017-11-25,0.017587939698492462
40161,G1420,G1420_L2,2016-06-11,77,30.0,2017-12-02,0.010050251256281407
40688,G1420,G1420_L2,2016-06-11,78,48.0,2017-12-09,0.032663316582914576
41215,G1420,G1420_L2,2016-06-11,79,104.0,2017-12-16,0.10301507537688442
41742,G1420,G1420_L2,2016-06-11,80,80.0,2017-12-23,0.0728643216080402
42269,G1420,G1420_L2,2016-06-11,81,37.0,2017-12-30,0.018844221105527637
42796,G1420,G1420_L2,2016-06-11,82,32.0,2018-01-06,0.01256281407035176
43323,G1420,G1420_L2,2016-06-11,83,31.0,2018-01-13,0.011306532663316583
43850,G1420,G1420_L2,2016-06-11,84,31.0,2018-01-20,0.011306532663316583
44377,G1420,G1420_L2,2016-06-11,85,42.0,2018-01-27,0.02512562814070352
44904,G1420,G1420_L2,2016-06-11,86,36.0,2018-02-03,0.017587939698492462
45431,G1420,G1420_L2,2016-06-11,87,27.0,2018-02-10,0.00628140703517588
45958,G1420,G1420_L2,2016-06-11,88,33.0,2018-02-17,0.013819095477386936
46485,G1420,G1420_L2,2016-06-11,89,37.0,2018-02-24,0.018844221105527637
47012,G1420,G1420_L2,2016-06-11,90,44.0,2018-03-03,0.02763819095477387
47539,G1420,G1420_L2,2016-06-11,91,41.0,2018-03-10,0.02386934673366834
48066,G1420,G1420_L2,2016-06-11,92,42.0,2018-03-17,0.02512562814070352
48593,G1420,G1420_L2,2016-06-11,93,28.0,2018-03-24,0.007537688442211055
49120,G1420,G1420_L2,2016-06-11,94,34.0,2018-03-31,0.01507537688442211
49647,G1420,G1420_L2,2016-06-11,95,37.0,2018-04-07,0.018844221105527637
50174,G1420,G1420_L2,2016-06-11,96,46.0,2018-04-14,0.03015075376884422
50701,G1420,G1420_L2,2016-06-11,97,33.0,2018-04-21,0.013819095477386936
51228,G1420,G1420_L2,2016-06-11,98,32.0,2018-04-28,0.01256281407035176
51755,G1420,G1420_L2,2016-06-11,99,34.0,2018-05-05,0.01507537688442211
52282,G1420,G1420_L2,2016-06-11,100,22.0,2018-05-12,0.0
52809,G1420,G1420_L2,2016-06-11,101,31.0,2018-05-19,0.011306532663316583
53336,G1420,G1420_L2,2016-06-11,102,22.0,2018-05-26,0.0
53863,G1420,G1420_L2,2016-06-11,103,41.0,2018-06-02,0.02386934673366834
54390,G1420,G1420_L2,2016-06-11,104,35.0,2018-06-09,0.016331658291457288
110,G1384,G1384_L0,2016-06-11,1,410.0,2016-06-18,0.9585253456221198
637,G1384,G1384_L0,2016-06-11,2,351.0,2016-06-25,0.6866359447004609
1164,G1384,G1384_L0,2016-06-11,3,376.0,2016-07-02,0.8018433179723502
1691,G1384,G1384_L0,2016-06-11,4,388.0,2016-07-09,0.8571428571428571
2218,G1384,G1384_L0,2016-06-11,5,380.0,2016-07-16,0.8202764976958525
2745,G1384,G1384_L0,2016-06-11,6,404.0,2016-07-23,0.9308755760368663
3272,G1384,G1384_L0,2016-06-11,7,383.0,2016-07-30,0.8341013824884793
3799,G1384,G1384_L0,2016-06-11,8,363.0,2016-08-06,0.7419354838709677
4326,G1384,G1384_L0,2016-06-11,9,345.0,2016-08-13,0.6589861751152074
4853,G1384,G1384_L0,2016-06-11,10,320.0,2016-08-20,0.543778801843318
5380,G1384,G1384_L0,2016-06-11,11,339.0,2016-08-27,0.631336405529954
5907,G1384,G1384_L0,2016-06-11,12,375.0,2016-09-03,0.7972350230414746
6434,G1384,G1384_L0,2016-06-11,13,359.0,2016-09-10,0.7235023041474654
6961,G1384,G1384_L0,2016-06-11,14,362.0,2016-09-17,0.7373271889400922
7488,G1384,G1384_L0,2016-06-11,15,331.0,2016-09-24,0.5944700460829493
8015,G1384,G1384_L0,2016-06-11,16,377.0,2016-10-01,0.8064516129032258
8542,G1384,G1384_L0,2016-06-11,17,354.0,2016-10-08,0.7004608294930875
9069,G1384,G1384_L0,2016-06-11,18,375.0,2016-10-15,0.7972350230414746
9596,G1384,G1384_L0,2016-06-11,19,332.0,2016-10-22,0.5990783410138248
10123,G1384,G1384_L0,2016-06-11,20,359.0,2016-10-29,0.7235023041474654
10650,G1384,G1384_L0,2016-06-11,21,321.0,2016-11-05,0.5483870967741935
11177,G1384,G1384_L0,2016-06-11,22,320.0,2016-11-12,0.543778801843318
11704,G1384,G1384_L0,2016-06-11,23,316.0,2016-11-19,0.5253456221198156
12231,G1384,G1384_L0,2016-06-11,24,233.0,2016-11-26,0.14285714285714285
12758,G1384,G1384_L0,2016-06-11,25,263.0,2016-12-03,0.28110599078341014
13285,G1384,G1384_L0,2016-06-11,26,261.0,2016-12-10,0.271889400921659
13812,G1384,G1384_L0,2016-06-11,27,241.0,2016-12-17,0.17972350230414746
14339,G1384,G1384_L0,2016-06-11,28,268.0,2016-12-24,0.30414746543778803
14866,G1384,G1384_L0,2016-06-11,29,225.0,2016-12-31,0.10599078341013825
15393,G1384,G1384_L0,2016-06-11,30,236.0,2017-01-07,0.15668202764976957
15920,G1384,G1384_L0,2016-06-11,31,221.0,2017-01-14,0.08755760368663594
16447,G1384,G1384_L0,2016-06-11,32,257.0,2017-01-21,0.2534562211981567
16974,G1384,G1384_L0,2016-06-11,33,248.0,2017-01-28,0.2119815668202765
17501,G1384,G1384_L0,2016-06-11,34,254.0,2017-02-04,0.23963133640552994
18028,G1384,G1384_L0,2016-06-11,35,245.0,2017-02-11,0.19815668202764977
18555,G1384,G1384_L0,2016-06-11,36,295.0,2017-02-18,0.42857142857142855
19082,G1384,G1384_L0,2016-06-11,37,275.0,2017-02-25,0.33640552995391704
19609,G1384,G1384_L0,2016-06-11,38,294.0,2017-03-04,0.423963133640553
20136,G1384,G1384_L0,2016-06-11,39,257.0,2017-03-11,0.2534562211981567
20663,G1384,G1384_L0,2016-06-11,40,294.0,2017-03-18,0.423963133640553
21190,G1384,G1384_L0,2016-06-11,41,288.0,2017-03-25,0.39631336405529954
21717,G1384,G1384_L0,2016-06-11,42,310.0,2017-04-01,0.4976958525345622
22244,G1384,G1384_L0,2016-06-11,43,384.0,2017-04-08,0.8387096774193549
22771,G1384,G1384_L0,2016-06-11,44,313.0,2017-04-15,0.511520737327189
23298,G1384,G1384_L0,2016-06-11,45,333.0,2017-04-22,0.6036866359447005
23825,G1384,G1384_L0,2016-06-11,46,330.0,2017-04-29,0.5898617511520737
24352,G1384,G1384_L0,2016-06-11,47,366.0,2017-05-06,0.7557603686635944
24879,G1384,G1384_L0,2016-06-11,48,380.0,2017-05-13,0.8202764976958525
25406,G1384,G1384_L0,2016-06-11,49,400.0,2017-05-20,0.9124423963133641
25933,G1384,G1384_L0,2016-06-11,50,385.0,2017-05-27,0.8433179723502304
26460,G1384,G1384_L0,2016-06-11,51,372.0,2017-06-03,0.783410138248848
26987,G1384,G1384_L0,2016-06-11,52,389.0,2017-06-10,0.8617511520737328
27514,G1384,G1384_L0,2016-06-11,53,353.0,2017-06-17,0.695852534562212
28041,G1384,G1384_L0,2016-06-11,54,366.0,2017-06-24,0.7557603686635944
28568,G1384,G1384_L0,2016-06-11,55,419.0,2017-07-01,1.0
29095,G1384,G1384_L0,2016-06-11,56,398.0,2017-07-08,0.9032258064516129
29622,G1384,G1384_L0,2016-06-11,57,372.0,2017-07-15,0.783410138248848
30149,G1384,G1384_L0,2016-06-11,58,351.0,2017-07-22,0.6866359447004609
30676,G1384,G1384_L0,2016-06-11,59,350.0,2017-07-29,0.6820276497695853
31203,G1384,G1384_L0,2016-06-11,60,354.0,2017-08-05,0.7004608294930875
31730,G1384,G1384_L0,2016-06-11,61,373.0,2017-08-12,0.7880184331797235
32257,G1384,G1384_L0,2016-06-11,62,368.0,2017-08-19,0.7649769585253456
32784,G1384,G1384_L0,2016-06-11,63,342.0,2017-08-26,0.6451612903225806
33311,G1384,G1384_L0,2016-06-11,64,389.0,2017-09-02,0.8617511520737328
33838,G1384,G1384_L0,2016-06-11,65,349.0,2017-09-09,0.6774193548387096
34365,G1384,G1384_L0,2016-06-11,66,363.0,2017-09-16,0.7419354838709677
34892,G1384,G1384_L0,2016-06-11,67,331.0,2017-09-23,0.5944700460829493
35419,G1384,G1384_L0,2016-06-11,68,353.0,2017-09-30,0.695852534562212
35946,G1384,G1384_L0,2016-06-11,69,346.0,2017-10-07,0.663594470046083
36473,G1384,G1384_L0,2016-06-11,70,312.0,2017-10-14,0.5069124423963134
37000,G1384,G1384_L0,2016-06-11,71,342.0,2017-10-21,0.6451612903225806
37527,G1384,G1384_L0,2016-06-11,72,279.0,2017-10-28,0.3548387096774194
38054,G1384,G1384_L0,2016-06-11,73,312.0,2017-11-04,0.5069124423963134
38581,G1384,G1384_L0,2016-06-11,74,278.0,2017-11-11,0.35023041474654376
39108,G1384,G1384_L0,2016-06-11,75,272.0,2017-11-18,0.3225806451612903
39635,G1384,G1384_L0,2016-06-11,76,252.0,2017-11-25,0.2304147465437788
40162,G1384,G1384_L0,2016-06-11,77,287.0,2017-12-02,0.391705069124424
40689,G1384,G1384_L0,2016-06-11,78,246.0,2017-12-09,0.20276497695852536
41216,G1384,G1384_L0,2016-06-11,79,278.0,2017-12-16,0.35023041474654376
41743,G1384,G1384_L0,2016-06-11,80,202.0,2017-12-23,0.0
42270,G1384,G1384_L0,2016-06-11,81,209.0,2017-12-30,0.03225806451612903
42797,G1384,G1384_L0,2016-06-11,82,244.0,2018-01-06,0.1935483870967742
43324,G1384,G1384_L0,2016-06-11,83,244.0,2018-01-13,0.1935483870967742
43851,G1384,G1384_L0,2016-06-11,84,284.0,2018-01-20,0.3778801843317972
44378,G1384,G1384_L0,2016-06-11,85,248.0,2018-01-27,0.2119815668202765
44905,G1384,G1384_L0,2016-06-11,86,217.0,2018-02-03,0.06912442396313365
45432,G1384,G1384_L0,2016-06-11,87,272.0,2018-02-10,0.3225806451612903
45959,G1384,G1384_L0,2016-06-11,88,277.0,2018-02-17,0.3456221198156682
46486,G1384,G1384_L0,2016-06-11,89,276.0,2018-02-24,0.34101382488479265
47013,G1384,G1384_L0,2016-06-11,90,316.0,2018-03-03,0.5253456221198156
